round,client_id,task_id,task_seed,visit_index,is_returning,previous_view,current_view,reset_kernel_count,reset_action_norm,reset_response_norm,reset_recovery_coeff,reset_recovery_cosine,reset_residual_ratio
8,55,9,908995,2,True,I,F,66,6.01004242931517,0.26958585133951135,-0.00010775921070123872,-0.002402342056318985,1.001113165443192
9,3,0,1000025,2,True,F,I,66,5.8799963667681725,0.22139478734733356,6.284692552419079e-05,0.0016691436061831075,1.0006457885593907
9,60,1,1001022,1,False,,I,66,5.9476735902974465,0.213568767543658,0.00010416073847486434,0.0029007709343230655,1.0005403837006293
9,35,2,1002019,2,True,F,I,66,5.874331376124031,0.3030760495867954,0.00010410464384948096,0.002017794466428085,1.0012260772229866
9,33,3,1003016,2,True,I,F,66,5.9331428044709655,0.3111929525897624,0.0001038116692987079,0.0019792525942245445,1.0012708785887325
9,22,4,1004013,1,False,,F,66,5.935550399779488,0.23074489046447105,-3.450887526880007e-05,-0.0008876866914991945,1.000789832184793
9,66,5,1005010,3,True,I,F,66,5.883098128123857,0.20235440710885158,0.00020812488858087586,0.006050864717570829,1.0003833403253077
9,45,6,1006007,4,True,I,F,66,5.993990464374796,0.16944134549228107,5.3026753049323396e-05,0.0018758222865207412,1.0003464683388386
9,68,7,1007004,1,False,,I,66,5.906915555657468,0.317464543911501,-4.6668230335792006e-05,-0.0008683341211213659,1.0014897970417789
9,67,8,1008001,2,True,I,F,66,5.9219809855713175,0.18829931809698383,0.0001602714858995155,0.0050405105106762545,1.0003451832803507
9,75,9,1008998,2,True,I,F,66,5.977974936554971,0.22862641385182858,0.000217112648570108,0.005676920482147234,1.000514087303194
10,64,0,1100028,1,False,,F,66,5.890134973686448,0.17158911025498616,0.00016361572439708278,0.005616432762419685,1.0002606756271604
10,91,1,1101025,2,True,I,F,66,5.831800037558083,0.17436474794279327,-4.5218386943933e-05,-0.0015123733081810347,1.000492071182719
10,12,2,1102022,1,False,,I,66,5.871336335446463,0.24964127395572397,0.0003585310014180565,0.00843232396087861,1.0005452380050082
10,52,3,1103019,3,True,F,I,66,5.828128508890887,0.20975739326345405,0.00012485479214303162,0.0034691019097616606,1.000522667490663
10,16,4,1104016,1,False,,I,66,5.893274015699242,0.2570541969758892,0.00017480420147852215,0.004007594781659618,1.000776169687592
10,65,5,1105013,2,True,F,I,66,5.926816017956521,0.27663553764440796,0.00022819284762241675,0.004888948961449213,1.0008607255658486
10,50,6,1106010,1,False,,F,66,5.876765238579315,0.2967920103387558,0.00022083643475033054,0.004372772304977731,1.0010538652932075
10,68,7,1107007,2,True,I,F,66,5.850287891558159,0.3062446698482261,0.00021892803834949295,0.004182250918878071,1.001150511192582
10,33,8,1108004,3,True,F,I,66,5.860995823700899,0.3203038737594305,0.0003772235358757828,0.006902525225227128,1.0011154697920814
10,30,9,1109001,2,True,F,I,66,5.838070724205751,0.18221103785892423,-0.00012330766320185456,-0.003950797202320305,1.0006101794846778
11,54,0,1200031,1,False,,I,66,5.7964824836501725,0.19220302703490705,0.00013779392014626497,0.004155605958963311,1.0004118663980837
11,27,1,1201028,2,True,F,I,66,5.777049524924799,0.197890405026197,5.49741302576296e-05,0.0016048694884640816,1.0005315727097548
11,23,2,1202025,2,True,F,I,66,5.821249329088502,0.18794144562135287,8.306774471556531e-05,0.0025729186640713947,1.0004380103129087
11,37,3,1203022,1,False,,F,66,5.716923585878179,0.18068481665276515,0.0002561135976852515,0.00810351359005686,1.0002433028144835
11,75,4,1204019,3,True,F,I,66,5.761670336187028,0.2408171220912448,0.00024839359991216174,0.005942941365125193,1.0006248810078187
11,33,5,1205016,4,True,I,F,66,5.825249704252547,0.3219705926441674,0.00026993413334912037,0.004883780588596587,1.0012567483951251
11,41,6,1206013,1,False,,F,66,5.805171660937693,0.2085976241465476,0.0001646689669524302,0.004582658236374911,1.0004808081084773
11,46,7,1207010,1,False,,F,66,5.8841278268582835,0.1622315957572206,-8.669968989100677e-05,-0.0031445912584616514,1.0004666722592952
11,52,8,1208007,4,True,I,F,66,5.770124069363356,0.21370439210248524,-3.6206301011469106e-05,-0.0009775879984146366,1.0007217917890454
11,24,9,1209004,2,True,I,F,66,5.778927680082808,0.20608963107334277,2.2786771389080164e-05,0.0006389603554220223,1.000612923844169
12,54,0,1300034,2,True,I,F,66,5.743274731768172,0.2016825925461966,1.0124960195651313e-05,0.0002883264604912609,1.0006062687299835
12,45,1,1301031,5,True,F,I,66,5.721797603195248,0.14886944971036087,2.7124356049810664e-05,0.001042524680079843,1.0003112940790677
12,28,2,1302028,1,False,,F,66,5.714078855707134,0.09790757579762992,-8.153194783337799e-05,-0.0047583649720573966,1.000228300507575
12,44,3,1303025,3,True,I,F,66,5.660232251323019,0.2828963261531593,5.815264422173135e-05,0.0011635268538062974,1.0011901209796297
12,15,4,1304022,2,True,I,F,66,5.662070552726381,0.23995458168071646,0.00021162878716693648,0.004993683035885277,1.0006861383173724
12,1,5,1305019,5,True,F,I,66,5.727292770863583,0.17574694171780003,0.00012154267605668693,0.003960868298036009,1.0003492075540852
12,93,6,1306016,3,True,I,F,66,5.704340919073948,0.23637470152905807,0.00039494014395719565,0.00953094053287754,1.000463493452724
12,12,7,1307013,2,True,I,F,66,5.73711032752946,0.2595352039104379,8.962717135132862e-05,0.0019812378538148086,1.0009331742208958
12,88,8,1308010,3,True,F,I,66,5.766705275815962,0.19583166991842987,0.00026618021423699157,0.007838276854757933,1.0003103791972585
12,40,9,1309007,2,True,F,I,66,5.627337203052837,0.20894823853274505,3.119794682605686e-05,0.000840214629542116,1.0006579384262992
13,70,0,1400037,1,False,,F,66,5.6614773195309676,0.34892501043492335,0.00011525012175850819,0.001869989054650195,1.0017823787558209
13,75,1,1401034,4,True,I,F,66,5.482884520947774,0.24184289000086134,0.00020267255598063093,0.004594843453939887,1.0007698196919292
13,5,2,1402031,2,True,I,F,66,5.733182848161966,0.23926250554436124,0.00029586799063946586,0.007089557494132718,1.0005747854490645
13,68,3,1403028,3,True,F,I,66,5.62904941970814,0.2888207933076563,0.00027771649729821504,0.005412629298781214,1.0010380505263716
13,36,4,1404025,2,True,F,I,66,5.58194705855009,0.2657755425706941,0.00017766289709534143,0.003731362473231208,1.0009553991888194
13,79,5,1405022,2,True,F,I,66,5.691461667139928,0.1980717842162432,0.00015954323425270073,0.004584369275962686,1.0004459318688228
13,72,6,1406019,3,True,I,F,66,5.6990039667396255,0.17467687660663542,8.212313737703755e-05,0.0026793476890707955,1.0003875259589015
13,78,7,1407016,1,False,,I,66,5.5801727192150565,0.22391390517036047,5.808101270465583e-06,0.00014474406238898908,1.0007989486829312
13,57,8,1408013,1,False,,I,66,5.677015333387234,0.17288134798189111,0.0001436442817389372,0.0047169391001389335,1.000319992833662
13,44,9,1409010,4,True,F,I,66,5.6183778365970305,0.2699987200218592,0.0001490951628909625,0.003102507147661161,1.0010051060052547
14,41,0,1500040,2,True,F,I,66,5.5247113993620385,0.20192748504318442,5.3797043283152534e-05,0.0014718805526316911,1.0006139609916391
14,9,1,1501037,2,True,I,F,66,5.607180895939099,0.22659691459998857,0.0002071562520996925,0.005126118249637022,1.000609219587704
14,30,2,1502034,3,True,I,F,66,5.607871458207244,0.14976873868388846,1.598439612009054e-05,0.00059851234353465,1.0003405862695458
14,89,3,1503031,3,True,F,I,66,5.567386149513094,0.15841312479205705,-6.250879037631394e-05,-0.0021968544223749126,1.0004672081610102
14,40,4,1504028,3,True,I,F,66,5.655287682023354,0.18718734753503075,-2.5656553886578404e-05,-0.000775133549718073,1.000573281572876
14,49,5,1505025,1,False,,I,66,5.522936532801401,0.20464541326840366,0.0002547643019307735,0.0068755368024526,1.0004316320933124
14,3,6,1506022,3,True,I,F,66,5.578156717997973,0.2259724806075772,0.000271950619522512,0.006713132374205603,1.0005484388560277
14,22,7,1507019,2,True,F,I,66,5.587548013488671,0.19824493342562913,-6.886506115490872e-05,-0.0019409668080987296,1.0006980285741776
14,8,8,1508016,1,False,,I,66,5.5248775314812155,0.3722562001148318,0.00016814327325648706,0.0024955151645433275,1.0020995623049611
14,16,9,1509013,2,True,I,F,66,5.646389027277735,0.2210566357427509,0.0001817996903569743,0.0046436596365462355,1.0005843943048558
15,82,0,1600043,3,True,F,I,66,5.417364867440216,0.30754549793751806,-3.307598174876797e-05,-0.0005826281401708683,1.0016431602000924
15,28,1,1601040,2,True,F,I,66,5.46530815532032,0.09215821690289842,-6.462471385118739e-05,-0.003832474059414479,1.000206773617276
15,69,2,1602037,2,True,F,I,66,5.481258633477136,0.22829591826717277,0.00017982273906500562,0.004317444431212301,1.000687313679667
15,81,3,1603034,2,True,F,I,66,5.539113617151677,0.21774504920710402,0.00019715852222602266,0.005015422665962762,1.0005753317161434
15,56,4,1604031,1,False,,F,66,5.471629338432065,0.16441940781656034,0.0001676021734293124,0.005577546966585802,1.0002838420220141
15,71,5,1605028,2,True,F,I,66,5.4809236866406525,0.18484321031629866,2.613957317228291e-05,0.0007750839509478736,1.0005423953525807
15,85,6,1606025,1,False,,F,66,5.465165612330412,0.2125687179711072,0.00012777304955034682,0.003285059453934658,1.0006284478285623
15,27,7,1607022,3,True,I,F,66,5.450449659833605,0.20846748237635093,0.0001587563116292141,0.0041507350443724085,1.0005725253112039
15,37,8,1608019,2,True,F,I,66,5.462100978561574,0.17490488200333842,7.446123119119727e-05,0.0023253482641164293,1.000438132283276
15,66,9,1609016,4,True,F,I,66,5.494507760374557,0.20566985919376024,0.0001491073224361473,0.003983429285465436,1.0005513142326972
16,60,0,1700046,2,True,I,F,66,5.424410617911291,0.18750771388442203,0.00019959290057541173,0.00577402298127526,1.0003977801883257
16,13,1,1701043,1,False,,F,66,5.384520977032563,0.1869527547248242,0.0002893936360847905,0.008334972685496364,1.0003133105802209
16,26,2,1702040,2,True,F,I,66,5.362835581656282,0.19520304035050046,1.8739158310333753e-05,0.0005148230518129845,1.0006435054557594
16,12,3,1703037,3,True,F,I,66,5.417046105571572,0.2635521997051399,1.7917697576470564e-05,0.00036827996118278376,1.0011649309366584
16,1,4,1704034,6,True,I,F,66,5.398558991848322,0.16522605588459466,0.00011266942162888988,0.0036813353437551385,1.0003556182613722
16,28,5,1705031,3,True,I,F,66,5.389382040828991,0.09657732487063053,-7.864556449531563e-05,-0.004388721611881734,1.0002391788267082
16,88,6,1706028,4,True,I,F,66,5.40602320611186,0.19629819831832226,-6.665013562500028e-05,-0.0018355348289701206,1.000725631827533
16,86,7,1707025,2,True,F,I,66,5.42302106689218,0.29978066840136336,2.9485815707969052e-05,0.0005333973021374845,1.0014972923184968
16,11,8,1708022,2,True,F,I,66,5.396944293691788,0.24640719056732333,0.00016683694641443246,0.0036541535328228738,1.0008750517562446
16,43,9,1709019,2,True,F,I,66,5.399068579194439,0.1281507404705413,-3.862116294843051e-06,-0.00016271330668830137,1.0002855133850916
17,93,0,1800049,4,True,F,I,66,5.347861708244164,0.20948246472230245,0.0003512129599221218,0.008966088604538888,1.0004158942385877
17,16,1,1801046,3,True,F,I,66,5.4179340464446435,0.25971273716907145,-1.7666558113955618e-05,-0.0003685466016493421,1.0011659050007518
17,72,2,1802043,4,True,F,I,66,5.351125507398554,0.1850589828187486,0.0002699952099734385,0.007807123074762172,1.0003279494824049
17,75,3,1803040,5,True,F,I,66,5.441091508220551,0.2212205831965438,0.0003513308505982877,0.008641254263663762,1.0004750680130208
17,10,4,1804037,2,True,F,I,66,5.306329893024761,0.2790087563756412,0.00025442351927879,0.004838755397393062,1.001127288421172
17,4,5,1805034,2,True,F,I,66,5.208927609978029,0.15631344312370143,-5.3652724864967035e-05,-0.0017879022706747247,1.000503788572965
17,38,6,1806031,3,True,F,I,66,5.279105835336243,0.1425448717802388,3.4302303498330625e-05,0.0012703753442732972,1.000330189288569
17,71,7,1807028,3,True,I,F,66,5.370253050414303,0.17964484774579606,0.00015410464527212576,0.004606761350161135,1.0004053260217507
17,42,8,1808025,1,False,,F,66,5.3647979567225725,0.199925313929865,0.00015962303832305855,0.004283326273217163,1.0005346166645535
17,62,9,1809022,2,True,I,F,66,5.360411234604311,0.2545665732859835,8.48818043158245e-05,0.001787357120744283,1.0010422308262332
18,36,0,1900052,3,True,I,F,66,5.1943645084682135,0.2631009221696716,0.00017595679366985128,0.0034738902339137502,1.001106204626808
18,47,1,1901049,1,False,,F,66,5.318493137297736,0.2576718614148244,0.00030060282177317335,0.00620461247055876,1.000872634502348
18,1,2,1902046,7,True,F,I,66,5.320947614448544,0.15934435071832603,0.0001829180969393115,0.006108140057396476,1.0002654464404246
18,64,3,1903043,2,True,F,I,66,5.261612440989753,0.2186173466079729,0.00011012001428439783,0.0026503333159423052,1.0007527769700102
18,57,4,1904040,2,True,I,F,66,5.298974426203951,0.18593597956215913,3.6306767814525834e-05,0.001034703636161589,1.0005791462481983
18,97,5,1905037,1,False,,F,66,5.251955436488625,0.21801499910220026,0.0002517547187157011,0.0060647412749546825,1.000609649517689
18,29,6,1906034,1,False,,I,66,5.310894276565545,0.14483345355195956,6.082080078166902e-05,0.0022302364187520903,1.0003109848499399
18,6,7,1907031,2,True,I,F,66,5.225855798555363,0.25615764243663597,0.00021971314899484293,0.004482354001883502,1.0009811561900546
18,67,8,1908028,3,True,F,I,66,5.24584648514548,0.1966214987525161,5.9708090258645466e-05,0.0015930072621949986,1.0006425119449704
18,92,9,1909025,1,False,,F,66,5.253945824911451,0.6597001105579028,-0.0003004188543393736,-0.002392578628103565,1.0081502133229443
19,48,0,2000055,2,True,I,F,66,5.161442734050671,0.2012579462499834,3.830955332108979e-05,0.0009824832724231803,1.0007216405417036
19,87,1,2001052,2,True,I,F,66,5.236686203313648,0.19721815359219166,0.00022463097568483622,0.005964572275795267,1.0004844222221574
19,17,2,2002049,2,True,I,F,66,5.265907469862523,0.16183968800262777,7.485060995950888e-05,0.002435474208901391,1.0003973439974825
19,57,3,2003046,3,True,F,I,66,5.13320384762286,0.1742606986968631,-6.0009183755075725e-05,-0.0017676927456735313,1.0006360316335143
19,22,4,2004043,3,True,I,F,66,5.36762245491966,0.21154846534791286,1.0524256378167166e-05,0.0002670321184490846,1.0007658333763623
19,81,5,2005040,3,True,I,F,66,5.177381251233466,0.20822677816006271,-0.00010268562901916074,-0.0025531905893660385,1.0009110366058822
19,4,6,2006037,3,True,I,F,66,5.2105057059196875,0.15369872753584807,3.622576010383354e-05,0.001228081277881892,1.0003987563804837
19,51,7,2007034,1,False,,F,66,5.264908534698685,0.17667432585357082,0.00023218057343954646,0.00691899899309161,1.0003307994992237
19,94,8,2008031,1,False,,I,66,5.197215518266434,0.1384718939395956,2.1019710891532022e-05,0.0007889252073189151,1.0003338619996258
19,63,9,2009028,1,False,,I,66,5.103818130978606,0.27904201681575835,0.00025289977443855284,0.004625663435292961,1.0012409091330394
20,9,0,2100058,3,True,F,I,66,5.113253151418461,0.19864915527854987,0.00026199530369622914,0.0067437906312571225,1.0004925391048927
20,17,1,2101055,3,True,F,I,66,5.083693357043152,0.14504587042076147,3.6331485344169404e-05,0.001273377381641917,1.0003706257357838
20,59,2,2102052,3,True,F,I,66,5.107842391393058,0.17073439976764987,0.00012618043731330573,0.003774926362506006,1.0004323726024344
20,11,3,2103049,3,True,I,F,66,5.117271123086763,0.23611702232090123,0.00031692865875216985,0.006868669855152624,1.000747297210864
20,2,4,2104046,1,False,,F,66,5.042805380843802,0.1899947557969797,0.0001748877466735649,0.004641837961605141,1.0005347248697707
20,95,5,2105043,3,True,I,F,66,5.103228241384075,0.3615372225704779,-3.782162638549768e-05,-0.0005338658922384094,1.0025440788349986
20,68,6,2106040,4,True,I,F,66,5.161634862772531,0.2880034046049151,9.034764577750917e-05,0.0016192223798626724,1.0014652278818184
20,28,7,2107037,4,True,F,I,66,5.142708488951563,0.09664600306740734,-0.00015673576834607353,-0.0083401934979664,1.0003332653067256
20,60,8,2108034,3,True,F,I,66,5.076640138754296,0.17583330339686484,0.0002479085094755437,0.007157587701655945,1.0003518476224795
20,14,9,2109031,1,False,,F,66,5.185231104296465,0.2272058795668986,0.0004803645914489795,0.010962750725115671,1.0004795241230389
21,26,0,2200061,3,True,I,F,66,5.057195816436609,0.19147965352633586,0.00012721928884613338,0.0033600063686701604,1.0005894032722435
21,25,1,2201058,3,True,I,F,66,5.126755123651471,0.21535943543630792,0.00011458858772212663,0.0027278471826572043,1.0007674096091326
21,15,2,2202055,3,True,F,I,66,5.013602658454887,0.2284164412550448,0.00024604132054919657,0.005400458093173103,1.0007914723148212
21,93,3,2203052,5,True,I,F,66,5.0760003913075025,0.2430109268896808,0.00048672704099151135,0.010166730698672997,1.0006590391597978
21,45,4,2204049,6,True,I,F,66,4.990767158963503,0.13258537825780659,1.1924137607726234e-05,0.0004488473401299766,1.0003408974367582
21,54,5,2205046,3,True,F,I,66,5.053180028559468,0.19770540144218077,0.0002924411220966929,0.007474543573019134,1.0004728278384805
21,68,6,2206043,5,True,F,I,66,5.040829887902599,0.28128514897020795,0.0005912249908953644,0.010595172249512815,1.000965204929216
21,90,7,2207040,1,False,,F,66,5.025592642736175,0.12129684648064784,-6.766527495684325e-05,-0.0028035197769401875,1.0003588700104722
21,76,8,2208037,2,True,I,F,66,5.022559995540803,0.21649978802005274,0.00013022745221508535,0.003021135483758449,1.000798494341071
21,10,9,2209034,3,True,I,F,66,5.172740206131001,0.2866988455944341,0.00016601463742868874,0.002995305363193905,1.0013690105762094
